id,tweet,label
817222232304996352,agree 100 wrong lot,0
817220055398289408,ppl illegally plane net migration mexico ppl illegally illegal bc…,0
817219078570000384,hillary lose quit deflecting clusterfuck waiting implode leave country,0
817195028959346691,small finger hand another lie people laugh,0
817193679928651778,wrong wish assassination good world impeachment,0
817182983010533376,russian stooge puppet putin,0
817097427811467264,session hear jan 1011 help stopsessions 8779596082 congress nation…,0
817096125320724480,president obama bring racial hatred many white people hat black asshole,0
816930920041213953,obamacare personal million people deny insurance pr…,0
816875764536713216,sleep somebody wish luck,0
816874032989618176,gorgeous,0
816871894968307712,good anymore depression,0
816868837161402368,saw video cnn pure evil,0
816861457220562948,reveal russian hacking allegation people…,0
816861398668111874,distrust intelligence russian hacking might show complicit…,0
816856470889316352,asshole hoopity,0
816853944794288129,gop lawmaker ask vote whether obamacare repeal brutally backfire,0
816847365067993088,due respect kidding respect lyingdonaldtrump,0
816836595013877761,ima miss obama bruh leave,0
816834260854337536,raise hate anyone lord forgive hate lyingdonaldtrump,0
816833691037106177,donald trump nominate wall street lawyer jay clayton head sec another fox henhouse ly…,0
816833484639584256,mad man use impeachment hearing lyingdonaldtrump,0
816830119297871873,trump ask george lopez perform inauguration comedian hell,0
816829987521232897,racist misogynist every form bigot think,0
816828254195687424,many stupid troll,0
816827522704965632,american person glad obama,0
816821547600138240,retweet think senate confirm jeff session attorney general ethic jeffsessions maddow tr…,0
816744348465451008,,0
816559856245153792,bullshitter chief con man stupid supporter believe hope impeached,0
816544589851070464,stupid hardly use computer lie lot abo…,0
816506537439088640,hope mom meet orange hitler pull pussy,0
816506171779678209,suck dick,0
816505826022195200,fool,0
816505490142298112,delusional doe reminisce reagan deflect catch lie,0
816501456513667080,mama,0
816501292726153216,sad president obama sadder orange hitler,0
816499558075289600,people surround save think everything,0
816498926157185025,little unfair people admire work sign fan,0
816498414317871105,stomach college hoop anymore half player good good leave,0
816484652059860994,fight always pick president obama jealous,0
816454864205127681,fake news prediction fact difference charter school failed…,0
816443276245037060,piss,0
816440789744185344,want pull black woman genitals,0
816438296423370752,fact trump weird wrong,0
816343777006718976,robotic kidney surgery last without medicaid miss president obama,0
816129868631068672,night seem depress,0
816085610318413824,january 2017 remember american think lie sack shit,0
816083688521953280,king james bring luggage travel,0
816036033322217472,suck,0
815978432140115968,cbs reporter scarborough trump nye guest,0
815827249010274304,caldwell coach enough beat good team redskin count good team,0
815778001975656449,game wasnt fun lion defense point dallas last green bay tonight,0
815762023531286528,lion defense put shut snf,0
815757523403898880,hope second half good half lion dallas second half,0
815744619480776705,need touchdown lion snf,0
815737383207530496,fuck packer lion snf,0
815737027295674369,packer beg penalty play game pussy snf,0
815735537873145856,damn lion snf,0
815734616929734661,lousy company especially lose cleveland,0
815732886708125696,ref miss offside penalty packer snf,0
815731088794456065,hope lion beat snot packer snf,0
815385599746117636,ohio state stink place hang clemson put fork collegefootballplayoff,0
814913179667075072,,0
814720439008317440,narcissistic personality disorder pathological narcissism mad man,0
814715558352584704,cnn another jackass normalize man word need people translate,0
814679577704497153,feel need bad habitual liar corrupt psychopathic wort butt humanity,0
814586245041057792,great cruise cruise great vacation love son,0
814581243325087744,eminent psychiatists voice conern sanity president elect explain feel term office…,0
814315118314082304,fat,0
814312914677092352,singing rain absolute favorite movie scene always cheer matter feel debbi…,0
814312182364172292,love either country di…,0
814302423959355393,libtard oppose jackass madman sane,0
814292844743630848,debbie reynolds 19322016 carrie fisher 19562016 getty,0
814292002770657280,dumbass spell,0
814291890094952449,lyingdonaldtrump,0
814290803279491072,todd,0
814289215924137986,shut,0
814287914603610112,shut obama nutty yahoo wouldnt accept piss obama deserve,0
814286648989118464,slick wont catch unethical businessman youll crooked president,0
814286190044188672,rip debbie reynolds hollywood reel,0
814277800781873152,trump donking together hold press conference 2016 continue clown show smdh,0
814277649359106054,couldnt believe king either probably hand cash donald,0
814240619568758784,steal money child cancer steal money child cancer sink steal money chi…,0
814218095447461888,boy nutty yahoo dirty next con man ar…,0
814197153501478912,supporter rest country want potus,0
814023242721751040,life kick,0
813911452453113856,enjoy burn chase great stuff 1800,0
813900550987255809,medication medical marijuana must proper dosage effectively treat ailment cannabis,0
813898218677346304,escape need quit whine feel shame overcome must,0
813886023155544064,goldman sachs exxonmobil walmart trump bring swamp leader together king ready rais…,0
813884478535925760,reminder trump biggest popular vote loser elect modern american history,0
813878844960739329,rexryans failure buffalo hammer home good head coach,0
813878467645341696,buffalo bill fire head coach rex ryan season football nfl bill rexryan,0
813875612834263041,quit beat become,0
813874269759348736,want become,0
813773415513473024,retweet want congress appoint special prosecutor investigate trump tie putin,0
813772017560391684,wake bake seem different use marijuana medicine smoke recreationally younger cannabis,0
813669206826905600,healthy laundry list ailment,0
813667557756567552,pathological liar unable stretch truth every opportunity lyingdonaldtrump,0
813666552746799105,document trump many attack clinton,0
813649303860367360,life scare life stuff grow folk marry relationship lonely,0
813648239895396352,feel every remember feel feel scare hurt,0
813646171394686976,gorgeous young black woman world smart,0
813640971787366400,plagiarize use everything lie bullshitterinchief,0
813639322213711872,prove individual petty degree previously without precedent american politics,0
813630779448295424,always uncomfortable especially ive pick weight heaviest ive life depress,0
813630162533236736,scary man madman run country world war iii kill sometimes wonder,0
813625286344527874,think run country madman become,0
813624154868084736,mad pathetic,0
813623664277147648,somehow,0
813622213593153536,never okay,0
813618912487206912,wish wasnt bipolar tire ups emotion every hope dream fall asleep tonight,0
813610103924551680,fuck green bay lion beat aaron rodgers theyll play lot better home golions,0
813606735411822592,screw rod marinelli head coach lion 016 damnit,0
813606367978291200,damn cowboy beat lion bad bed yet lick wound mnf,0
813606019540676608,snatch buff,0
813604617372176384,problem lie never truth lyingdonaldtrump,0
813593064853962752,defense point far hope play packer,0
813588472812421121,attorney general york truth foundation,0
813578697244573696,nice stafford drive field lion another score halftime mnf,0
813576704442691584,cowboy half lion ball second half mnf,0
813576136609464320,grow hearing god jesus yahweh yahshua ive expose allah confuse sometimes,0
813573230183280645,charles,0
813572806898307072,shove cowboy throat lion mnf,0
813563539474575361,wrong usual world gloomier win election fuck country man psychopath,0
813562937097023488,run shove cowboy throat mnf,0
813562736231796736,zack zetter touchdown detroitlions mnf nfl,0
813502594454876161,raise christian teach jew chosen people read chosen people,0
813495001875443712,throw 2008 picture gear final regular season game golions onepride,0
813494489943773184,live detroit root lion think lose dallas hold little hope,0
813387797889486848,somebody sony music hack cybersecurity,0
813384131551916033,worry britney spear alive despite sony,0
813377612349341697,cowboy better running game offensive line think defense better golions,0
813375179636219904,office mess blame buck impeachment,0
813365178918117376,,0
813359221068726272,need refill flomax soon,0
813358019065106436,chapter verse bible god,0
813347503307366400,miss grandparent,0
813347285572718593,brother use sport together miss,0
813346782658920449,mom miss,0
813346593080483840,dad miss,0
813331972219092992,remember republican debate wouldnt nomination,0
813326124306595840,wham everything want,0
813318300872667136,early brianna insomnia chilling send derogatory,0
813316936734044160,shin light narcissistic bigoted lie psycho unstable every ope…,0
813316061722451968,nothing brown hop tie lion record 016 misery love company,0
813315619336634368,nutty yahoo run country,0
813306688879075328,sir laugh stock country pick jackass work you…,0
813302677375451136,think yahshua bear june symbol zodiac sign gemini twin yahshua elohim man,0
813296677994004480,psalm chapter verse god nation idol lord heaven god,0
